Horse ID,Breed,Gender,Age,Height,Color,Location,Euro Price,$ Price,Discipline,Further Characteristics
17481,PRE Mix,Stallion,5 years,"16,1 hh",Bay,MADRID,"40,000","$42,601.00 ",Dressage - Leisure ,
17482,Other Breeds Mix,Mare,6 years,"14,2 hh",Bay,ALICANTE,"5,000","$5,325.00 ",Dressage - Leisure ,
17483,German Sport Horse,Gelding,6 years,N/A,N/A,Wächtersbach,"100,000","$106,503.00 ",Jumping ,
17484,PRE Mix,Stallion,6 years,"15,2 hh",Gray,MADRID,"10,000","$10,650.00 ",Dressage - Leisure ,
17485,Tennessee walking horse,Gelding,13 years,"16,1 hh",Bay,"Moberly, MO",N/A,N/A,Trail - Gaited ,
17486,Kentucky Mountain Saddle Horse,Gelding,5 years,"15,1 hh",Palomino,"Jeffersonville, KY",N/A,N/A,Trail - Versatility Ranch Horse - Gaited - Western ,
17487,Zangersheider,Mare,6 years,"17,1 hh",Brown,Schwarmstedt,"25,000","$26,626.00 ",Jumping,
17488,Westphalian,Mare,6 years,N/A,N/A,Wächtersbach,"100,000","$106,503.00 ",Jumping ,
17489,Trakehner,Stallion,1 year,"16,2 hh",Brown,Scharbeutz,"10,000","$10,650.00 ",Dressage ,
17490,Belgian Warmblood,Mare,5 years,"16,2 hh",Brown,Lastrup,"40,000","$42,601.00 ",Jumping - Breeding ,
17491,Tennessee walking horse,Gelding,6 years,14 hh,Buckskin,Whitley City,N/A,"$5,000.00 ",Gaited - Trail ,
17492,PRE Mix,Stallion,2 years,"16,2 hh",Palomino,El Catllar,"10,000","$10,650.00 ",Dressage - Breeding ,
17493,Oldenburg-International (OS),Stallion,4 years,"16,1 hh",Bay-Dark,Lastrup,N/A,N/A,Jumping - Breeding ,
17494,Irish Sport Horse,Mare,11 years,N/A,N/A,york,N/A,N/A,Breeding ,
17495,PRE Mix,Stallion,4 years,"16,2 hh",Black,NAVAS DEL MADRONO,"20,000","$21,301.00 ",Dressage ,
17496,Oldenburg,Mare,19 years,"16,1 hh",Black,Bramsche,"15,000","$15,975.00 ",Breeding - Jumping - Leisure - Dressage,
17497,Holstein,Gelding,10 years,"16,3 hh",Gray,Reichenbach,"15,000","$15,975.00 ",Leisure - Jumping - Dressage ,
17498,PRE Mix,Mare,2 years,"16,2 hh",Gray,El Catllar,"10,000","$10,650.00 ",Dressage - Jumping ,
17499,German Riding Horse,Stallion,4 years,"16,1 hh",Bay-Dark,Lastrup,"40,000","$42,601.00 ",Jumping - Hunter ,
17500,Gypsy Horse,Gelding,7 years,15 hh,Grullo,Roy WA,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17501,American Quarter Horse,Gelding,4 years,N/A,N/A,Pleasant Grove CA,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17502,American Quarter Horse,Gelding,14 years,15 hh,Palomino,Stephenville TX,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17503,American Quarter Horse,Gelding,8 years,15 hh,Palomino,Paicines CA,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17504,Paint Horse,Gelding,11 years,15 hh,Tobiano-all-colors,Stephenville TX,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17505,American Quarter Horse,Gelding,11 years,15 hh,Tobiano-all-colors,Stephenville TX,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17506,American Quarter Horse,Gelding,16 years,"14,2 hh",Bay,Mountain Grove MO,N/A,"$3,499.00 ",Trail - Versatility Ranch Horse ,
17507,American Quarter Horse,Gelding,11 years,N/A,N/A,Stephenville TX,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17508,Draft Horse,Gelding,7 years,15 hh,Roan-Red,Level Green KY,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17509,American Quarter Horse,Gelding,7 years,15 hh,Roan-Red,Level Green KY,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17510,Percheron,Gelding,10 years,"17,1 hh",Roan-Bay,Auburn KY,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17511,Draft Horse,Gelding,10 years,"17,1 hh",Roan-Bay,Auburn KY,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17512,Gypsy Horse,Gelding,6 years,14 hh,Tobiano-all-colors,Santa Fe TN,N/A,"$3,500.00 ",Trail - Show ,
17513,American Quarter Horse,Gelding,6 years,N/A,N/A,Howell MI,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17514,American Quarter Horse,Mare,5 years,N/A,N/A,Brescia,"40,000","$42,601.00 ",Reining,"vet-check, 5 Panel Test N/N, "
17515,American Quarter Horse,Gelding,8 years,N/A,N/A,"Santa Fe, TN",N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17516,PRE,Mare,7 years,N/A,N/A,Santa Fe De Mondujar,N/A,N/A,Dressage ,
17517,American Quarter Horse,Gelding,7 years,N/A,N/A,Weatherford TX,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17518,Draft Horse,Gelding,6 years,"16,2 hh",Roan-Red,Russellville OH,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17519,American Quarter Horse,Gelding,6 years,N/A,N/A,"Russellville, OH",N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17520,American Morgan Horse,Gelding,11 years,"14,3 hh",Bay,Flemingsburg KY,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17521,American Quarter Horse,Gelding,8 years,"14,2 hh",Sorrel,"Savoy, TX",N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17522,American Quarter Horse,Gelding,7 years,N/A,N/A,Warsaw NY,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17523,Paint Horse,Gelding,13 years,14 hh,Tobiano-all-colors,"Howell, MI",N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17524,American Quarter Horse,Gelding,13 years,14 hh,Tobiano-all-colors,Howell,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17525,American Quarter Horse,Mare,7 years,"15,2 hh",Buckskin,Providence Forge VA,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17526,Pony of the Americas,Mare,7 years,"12,2 hh",Bay,Fairfield TX,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17527,Andalusian,Gelding,4 years,"14,2 hh",Gray,Pruna,"5,000","$5,325.00 ",Leisure - Working Equitation ,
17528,Other Breeds,Mare,10 years,15 hh,Chestnut-Red,Ribbesbüttel,"14,000","$14,910.00 ",Leisure - Gaited - Dressage ,
17529,Donkey,Stallion,18 years,"14,1 hh",Black,"BERGA, BARCELONA","1,000","$1,065.00 ",Breeding - Leisure ,
17530,Donkey,Mare,11 years,"14,2 hh",Black,"BERGA, BARCELONA","3,000","$3,195.00 ",Breeding - Western Pleasure - Leisure ,
17531,Trakehner,Gelding,3 years,16 hh,Smoky-Black,Föhr,"11,000","$11,715.00 ",Dressage ,
17532,Hanoverian,Stallion,1 year,N/A,N/A,Bad Oldesloe,"20,000","$21,301.00 ",Dressage - Breeding - Leisure ,
17533,Other Warmbloods,Gelding,7 years,"16,1 hh",N/A,Dorsten,"3,500","$3,728.00 ",Leisure - Driving ,
17534,American Quarter Horse,Stallion,1 year,15 hh,Chestnut-Red,Börgerende-Rethwisch,"5,800","$6,177.00 ",Reining - Breeding - Western - Leisure,
17535,American Quarter Horse,Stallion,2 years,15 hh,Roan-Red,Rostock,"6,500","$6,923.00 ",Western,
17536,KWPN,Gelding,4 years,N/A,N/A,Békéscsaba,"10,000","$10,650.00 ",Jumping - Eventing ,
17537,American Quarter Horse,Gelding,4 years,14 hh,Roan-Blue,"Sebree,KY",N/A,"$2,500.00 ",Western Pleasure - Versatility Ranch Horse ,
17538,American Quarter Horse,Mare,9 years,15 hh,Sorrel,"Fayetteville,AR",N/A,"$2,500.00 ",Trail - Western Pleasure - Western ,
17539,Missouri Foxtrotter,Mare,11 years,15 hh,Sorrel,"Troy, MO",N/A,"$3,500.00 ",Gaited - Versatility Ranch Horse - Trail - Western ,
17540,American Quarter Horse,Gelding,9 years,14 hh,Buckskin,"Sebree, KY",N/A,"$5,000.00 ",Versatility Ranch Horse - Trail ,
17541,American Quarter Horse,Mare,11 years,"14,2 hh",Gray,"Aurora, CO",N/A,N/A,Trail - Versatility Ranch Horse - Cowhorse - Show ,
17542,Holstein,Stallion,1 year,N/A,N/A,Seeth-Ekholt,N/A,N/A,Jumping ,
17543,Tennessee walking horse,Mare,9 years,14 hh,Sorrel,"Winchester, KY",N/A,"$3,000.00 ",Trail - Gaited ,
17544,PRE,Stallion,2 years,"15,3 hh",Black,Postfeld,"10,000","$10,650.00 ",Leisure - Working Equitation - Baroque - Dressage ,
17545,Kentucky Mountain Saddle Horse,Gelding,7 years,15 hh,Buckskin,"Whitley City, KY",N/A,"$5,000.00 ",Trail - Gaited ,
17546,Missouri Foxtrotter,Gelding,11 years,15 hh,Palomino,"Tyner, KY",N/A,"$3,500.00 ",Gaited - Trail ,
17547,Shire Horse,Mare,10 years,"18,2 hh",Black,Bayern,"20,000","$21,301.00 ",Leisure ,
17548,Westphalian,Mare,1 year,N/A,N/A,Lindlar,"9,000","$9,585.00 ",Jumping ,
17549,Lusitano,Stallion,3 years,"15,1 hh",N/A,Postfeld,"10,000","$10,650.00 ",Working Equitation - Doma Vaquera - Baroque - Eventing ,
17550,Tennessee walking horse,Gelding,5 years,15 hh,Black,"Tyner, KY",N/A,"$3,500.00 ",Gaited - Trail ,
17551,Tennessee walking horse,Gelding,4 years,15 hh,Bay,"Lewisburg, TN",N/A,"$6,100.00 ",Trail - Western Pleasure - Gaited ,
17552,Shire Horse,Mare,9 years,17 hh,Gray-Dapple,Bad Füssing,"10,000","$10,650.00 ",Leisure ,
17553,American Quarter Horse,Gelding,15 years,15 hh,Grullo,HIckman CA,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17554,American Quarter Horse,Gelding,5 years,N/A,N/A,Brescia,"40,000","$42,601.00 ",Reining,
17555,Tennessee walking horse,Gelding,4 years,16 hh,Sorrel,"Shelbyville, TN",N/A,"$15,000.00 ",Gaited - Western Hunter - Trail - Western,"suitable for beginners, is broken-in, is worked on the ground"
17556,American Quarter Horse,Gelding,6 years,"14,1 hh",Dun,Weatherford TX,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17557,American Quarter Horse,Gelding,12 years,"15,3 hh",Sorrel,Weatherford TX,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17558,Gypsy Horse,Gelding,13 years,N/A,N/A,Jacksboro TX,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17559,Draft Horse,Gelding,5 years,N/A,N/A,Sweet Springs MO,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17560,Friesian horses,Gelding,5 years,N/A,N/A,Sweet Springs MO,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17561,American Quarter Horse,Gelding,9 years,"15,2 hh",Buckskin,Bitterwater CA,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17562,American Quarter Horse,Gelding,6 years,"14,3 hh",Bay,Paicines CA,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17563,American Quarter Horse,Gelding,11 years,15 hh,Palomino,Sweet Springs MO,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17564,American Quarter Horse,Gelding,11 years,15 hh,Palomino,Sweet Springs MO,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17565,Paint Horse,Gelding,12 years,"15,1 hh",Tobiano-all-colors,LEvel Green KY,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17566,American Quarter Horse,Gelding,12 years,"15,1 hh",Tobiano-all-colors,Level Green KY,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17567,Appaloosa,Gelding,15 years,15 hh,Chestnut,Greenville KY,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17568,American Quarter Horse,Gelding,15 years,15 hh,Chestnut,Greenville TX,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17569,American Quarter Horse,Gelding,5 years,"14,3 hh",Sorrel,Savoy TX,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17570,American Quarter Horse,Gelding,5 years,"13,3 hh",Bay,Sallisaw OK,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17571,American Quarter Horse,Gelding,7 years,N/A,N/A,Savoy TX,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17572,American Quarter Horse,Gelding,6 years,"15,2 hh",Roan-Bay,Flemingsburg KY,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17573,Paint Horse,Gelding,5 years,15 hh,Tobiano-all-colors,Breckenridge TX,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17574,Appaloosa,Gelding,11 years,N/A,N/A,Cherryville NC,N/A,"$3,499.00 ",Trail - Versatility Ranch Horse ,
17575,American Quarter Horse,Gelding,11 years,"14,3 hh",Chestnut,Cherryville NC,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17576,Appaloosa,Gelding,15 years,"14,3 hh",Gray,Mt Hope AL,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17577,American Quarter Horse,Gelding,15 years,"14,3 hh",Gray,Mt HOpe AL,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17578,Appaloosa,Gelding,9 years,N/A,N/A,Weatherford TX,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17579,American Quarter Horse,Gelding,3 years,9 hh,Roan-Red,Fairfield TX,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17580,Westphalian,Gelding,6 years,"17,2 hh",Brown,Lindlar,"23,000","$24,496.00 ",Jumping ,
17581,KWPN,Mare,7 years,"16,2 hh",Bay,Dreumel,"35,000","$37,276.00 ",Dressage ,
17582,Hanoverian,Mare,11 years,"16,3 hh",Bay,Paupis,N/A,N/A,Jumping ,
17583,Donkey Mix,Mare,1 year,N/A,N/A,Grand Saline,N/A,N/A,Show - Breeding - Leisure ,
17584,Andalusian,Stallion,2 years,"15,3 hh",Brown,Rerik,"5,000","$5,325.00 ",Working Equitation - Doma Vaquera - Baroque - Dressage ,
17585,American Quarter Horse,Stallion,1 year,15 hh,Grullo,Düsseldorf,"6,500","$6,923.00 ",Western - Western allround ,
17586,Straight Egyptian,Mare,2 years,N/A,N/A,Stallhofen,"10,000","$10,650.00 ",Breeding - Show ,
17587,Arabian horses,Stallion,1 year,N/A,N/A,Gemünden (Felda),"10,000","$10,650.00 ",Endurance - Breeding - Leisure - Dressage ,
17588,Oldenburg,Stallion,1 year,"16,2 hh",Black,Bramsche,"20,000","$21,301.00 ",Dressage - Breeding - Jumping - Hunter,
17589,Oldenburg,Gelding,11 years,"16,2 hh",Black,Borchen,N/A,N/A,Dressage,
17590,Oldenburg,Gelding,9 years,"16,2 hh",Bay-Dark,München,"40,000","$42,601.00 ",Dressage - Leisure ,
17591,American Quarter Horse,Mare,2 years,"14,3 hh",Palomino,Börgerende-Rethwisch,"10,500","$11,183.00 ",Reining - Breeding - Western - Leisure,
17592,Oldenburg,Mare,11 years,"16,2 hh",Chestnut-Red,Borchen,N/A,N/A,Dressage,
17593,PRE Mix,Stallion,11 years,16 hh,Bay,NAVAS DEL MADRONO,"40,000","$42,601.00 ",Dressage ,
17594,Gypsy Horse,Mare,1 year,N/A,N/A,Wlen,"3,000","$3,195.00 ",Racing horses ,
17595,Gypsy Horse,Mare,5 years,"13,2 hh",Pinto,Wlen,"10,000","$10,650.00 ",Breeding - Leisure ,
17596,Gypsy Horse,Mare,9 years,"14,1 hh",Pinto,Wlen,"2,500","$2,663.00 ",Breeding - Leisure ,
17597,German Sport Horse,Gelding,6 years,N/A,N/A,LIPNIK,"15,000","$15,975.00 ",Jumping ,
17598,Westphalian,Mare,3 years,N/A,N/A,LIPNIK,"10,000","$10,650.00 ",Jumping ,
17599,Gypsy Horse,Mare,5 years,14 hh,Pinto,Wlen,"10,000","$10,650.00 ",Leisure - Breeding ,
17600,Tennessee walking horse,Mare,5 years,15 hh,Sorrel,"Winchester, KY",N/A,"$3,000.00 ",Gaited - Trail ,
17601,Mule,Gelding,7 years,16 hh,Sorrel,"Gerald, MO",N/A,"$3,000.00 ",Gaited - Trail ,
17602,Icelandic Horse,Gelding,4 years,N/A,N/A,Lingen,"8,000","$8,520.00 ",Leisure ,
17603,Tennessee walking horse,Gelding,13 years,12 hh,Black,"Winchester,KY",N/A,"$3,000.00 ",Gaited - Trail ,
17604,Other Warmbloods,Gelding,9 years,"16,2 hh",Tobiano-all-colors,Wellington FL,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17605,Andalusian,Gelding,6 years,16 hh,Black,Madrid,"20,000","$21,301.00 ",Dressage - Leisure ,
17606,Paint Horse,Gelding,5 years,N/A,N/A,Lebanon OH,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17607,Paint Horse,Gelding,6 years,"15,3 hh",Overo-all-colors,MT Hope AL,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17608,American Quarter Horse,Gelding,6 years,"15,3 hh",Overo-all-colors,MT Hope AL,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17609,PRE Mix,Stallion,4 years,"16,2 hh",Palomino,NAVAS DEL MADRONO,"40,000","$42,601.00 ",Dressage ,
17610,PRE Mix,Stallion,4 years,N/A,N/A,Alicante,"10,000","$10,650.00 ",Dressage ,
17611,PRE,Mare,5 years,"15,3 hh",Gray,Provinz Cordoba,"10,000","$10,650.00 ",Dressage - Working Equitation - Breeding - Leisure ,
17612,PRE,Stallion,4 years,"16,2 hh",Gray,Miralvalles,"15,000","$15,975.00 ",Breeding - Working Equitation - Baroque - Dressage ,
17613,PRE,Gelding,5 years,16 hh,Brown-Light,Langeln,"20,000","$21,301.00 ",Dressage - Working Equitation - Baroque - Leisure ,
17614,PRE Mix,Stallion,3 years,"16,1 hh",Black,Tabernas Almeria,"10,000","$10,650.00 ",Dressage - Working Equitation,"is lunged, Barefoot, No eczema"
17615,Heavy Warmblood,Mare,5 years,"15,1 hh",Gray-Dapple,Bad Camberg,"7,500","$7,988.00 ",Leisure - Western - Driving - Dressage,"is a companion, suitable as school horse/pony, suitable for therapeutic riding"
17616,PRE,Mare,7 years,15 hh,Brown,Valencia,"6,500","$6,923.00 ",Doma Vaquera - Baroque - Breeding ,
17617,PRE,Stallion,4 years,"15,2 hh",Dun,Rafelguaraf,"15,000","$15,975.00 ",Doma Vaquera - Working Equitation - Leisure ,
17618,Tennessee walking horse,Gelding,13 years,13 hh,Roan-Red,"Gerald, MO",N/A,"$3,500.00 ",Trail - Gaited ,
17619,American Quarter Horse,Gelding,9 years,15 hh,Grullo,New Haven KY,N/A,"$5,000.00 ",Trail - Western allround ,
17620,Paint Horse,Mare,9 years,"14,1 hh",Tobiano-all-colors,Weatherford TX,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17621,American Quarter Horse,Gelding,9 years,N/A,N/A,Weatherford TX,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17622,PRE Mix,Gelding,11 years,16 hh,Gray,MADRID,"15,000","$15,975.00 ",Dressage - Leisure ,
17623,American Quarter Horse,Mare,13 years,15 hh,Roan-Red,Pleasant Grove CA,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17624,American Quarter Horse,Gelding,7 years,"16,2 hh",Sorrel,Stephenville TX,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17625,American Quarter Horse,Gelding,11 years,"15,1 hh",Gray,Weatherford TX,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17626,Friesian horses,Gelding,7 years,16 hh,Gray,Ackerly TX,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17627,American Quarter Horse,Gelding,7 years,16 hh,Gray,Ackerly Tx,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17628,American Quarter Horse,Gelding,16 years,"16,1 hh",Roan-Bay,Flemingsburg Ky,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17629,Draft Horse,Gelding,8 years,"15,2 hh",Sorrel,Level Green KY,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17630,American Quarter Horse,Gelding,8 years,"15,2 hh",Sorrel,Level Green Ky,N/A,"$3,499.00 ",Trail - Versatility Ranch Horse ,
17631,American Quarter Horse,Gelding,16 years,"15,2 hh",Black,Weatherford TX,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17632,American Quarter Horse,Gelding,11 years,"16,1 hh",Roan-Bay,Charleston IL,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17633,American Quarter Horse,Gelding,11 years,"16,1 hh",Bay,Charleston IL,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17634,American Quarter Horse,Gelding,6 years,"15,2 hh",Gray-Dapple,Flemingsburg Ky,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17635,Friesian horses,Gelding,7 years,"15,1 hh",Bay,Sturgis MI,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17636,American Quarter Horse,Gelding,11 years,"9,3 hh",Buckskin,Weatherford TX,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
17637,Other Warmbloods,Gelding,15 years,"16,3 hh",Gray,Howell MI,N/A,"$3,500.00 ",Trail - Jumping ,
17638,Andalusian,Gelding,14 years,"14,3 hh",Gray,Paicines Ca,N/A,"$3,500.00 ",Trail - Jumping ,
17639,American Quarter Horse,Gelding,14 years,"14,3 hh",Gray,Paicines CA,N/A,"$3,500.00 ",Trail - Jumping ,
17640,Friesian horses,Gelding,13 years,N/A,N/A,Borden IN,N/A,"$3,500.00 ",Trail - Show ,
17641,Other Breeds,Gelding,8 years,12 hh,Black,Fairfield TX,N/A,"$3,500.00 ",Breeding ,
17642,PRE,Stallion,5 years,"15,2 hh",Perlino,Rafelguaraf,"15,000","$15,975.00 ",Dressage - Working Equitation - Leisure ,
17643,PRE Mix,Gelding,5 years,16 hh,Gray-Dark-Tan,Langeln,"20,000","$21,301.00 ",Dressage - Working Equitation - Baroque - Leisure ,
17644,Lusitano,Stallion,2 years,16 hh,Black,Ribamar,"20,000","$21,301.00 ",Dressage - Equitation Portugesa - Working Equitation - Breeding ,
17645,Menorquin,Mare,2 years,"15,3 hh",Black,Menorca,N/A,N/A,Leisure - Working Equitation - Baroque - Eventing ,
17646,Tennessee walking horse,Gelding,14 years,15 hh,Black,"Lewisburg,TN",N/A,"$2,500.00 ",Gaited - Trail - Show ,
17647,Spotted Saddle Horse,Gelding,9 years,15 hh,Tobiano-all-colors,"Lewisburg,TN",N/A,"$5,000.00 ",Gaited - Trail ,
17648,Tennessee walking horse,Gelding,6 years,15 hh,Black,Whitley Cityky,N/A,"$5,000.00 ",Trail - Gaited ,
17649,Tennessee walking horse,Gelding,8 years,16 hh,Buckskin,"Lewisburg, TN",N/A,"$5,000.00 ",Gaited - Trail ,
17650,Tennessee walking horse,Gelding,8 years,16 hh,Chestnut,"Lewisburg, TN",N/A,"$5,000.00 ",Trail - Gaited ,
17651,Westphalian,Mare,8 years,16 hh,Brown,Viersen,"10,000","$10,650.00 ",Dressage - Breeding - Jumping - Leisure ,
17652,Other Breeds Mix,Stallion,7 years,"15,1 hh",Overo-all-colors,Gijon,"15,000","$15,975.00 ",Dressage - Leisure ,
17653,Westphalian,Gelding,6 years,"16,2 hh",Smoky-Black,Viersen,"20,000","$21,301.00 ",Dressage - Vaulting - Jumping - Leisure ,
17654,Andalusian,Stallion,3 years,"15,1 hh",Perlino,Provinz Cordoba,"10,000","$10,650.00 ",English Pleasure - Working Equitation - Eventing - Leisure ,
17655,American Quarter Horse,Gelding,8 years,15 hh,Buckskin,"Hodgenville, KY",N/A,N/A,Trail - Versatility Ranch Horse - Cowhorse - Western ,
17656,Spanish Sporthorse Mix,Mare,8 years,"16,2 hh",Bay,MADRID,"40,000","$42,601.00 ",Dressage - Leisure ,
17657,Hanoverian,Stallion,1 year,"16,1 hh",Chestnut-Red,Hamersen,"10,000","$10,650.00 ",Jumping - Breeding - Hunter - Dressage ,
17658,More ponies/small horses,Stallion,10 years,"14,1 hh",Cremello,Visz,"14,000","$14,910.00 ",Jumping - Leisure - Driving - Dressage ,
17659,Pony of the Americas,Gelding,11 years,"9,1 hh",White,"Antlers, OK",N/A,N/A,Trail - Western - Driving ,
17660,Rocky Mountain Horse,Gelding,7 years,14 hh,Brown,Lewisburg,N/A,"$5,000.00 ",Gaited - Western Hunter - Trail ,
17661,Holstein,Gelding,6 years,"16,1 hh",Brown,Jork,"40,000","$42,601.00 ",Eventing - Jumping - Dressage ,
17662,Belgian Warmblood,Gelding,11 years,"16,2 hh",Brown,Ptyrov,"70,000","$74,552.00 ",Jumping ,
17663,Other Breeds,Gelding,4 years,16 hh,Bay,Paupis,N/A,N/A,Jumping ,
17664,PRE Mix,Stallion,5 years,16 hh,Gray,Gijon,"15,000","$15,975.00 ",Dressage - Leisure ,
17665,Other Breeds,Gelding,4 years,"16,3 hh",Bay,Paupis,N/A,N/A,Jumping - Dressage ,
17666,Icelandic Horse,Mare,8 years,14 hh,Pinto,Zweibrücken,"15,000","$15,975.00 ",Gaited ,
17667,Tennessee walking horse,Gelding,13 years,15 hh,Black,"Lancaster, KY",N/A,"$2,500.00 ",Gaited - Trail ,
17668,American Quarter Horse,Gelding,9 years,"15,2 hh",Gray,Pleasant Grove CA,N/A,"$3,501.00 ",Trail - Versatility Ranch Horse ,
17669,American Quarter Horse,Gelding,5 years,N/A,N/A,Weatherford TX,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
